id,chapter,level,smallLevel,aptNPC,fanNPC,reward
4167,102,4,2,1743098,8544600,"[102,18,0,0]"
4168,102,4,3,1777614,8629200,"[102,18,0,0]"
4169,102,4,4,1812470,8713800,"[102,18,0,0]"
4170,102,4,5,1847664,8798400,"[102,18,0,0]"
4171,102,4,6,1901130,8967600,"[102,18,0,0]"
4172,102,4,7,1955274,9136800,"[102,18,0,0]"
4173,102,4,8,2010096,9306000,"[102,19,0,0]"
4174,102,5,1,1725080,8540000,"[102,18,0,0]"
4175,102,5,2,1759580,8625400,"[102,18,0,0]"
4176,102,5,3,1794424,8710800,"[102,18,0,0]"
4177,102,5,4,1829608,8796200,"[102,18,0,0]"
4178,102,5,5,1865136,8881600,"[102,18,0,0]"
4179,102,5,6,1919108,9052400,"[102,18,0,0]"
4180,102,5,7,1973764,9223200,"[102,18,0,0]"
4181,102,5,8,2029104,9394000,"[102,19,0,0]"
4182,102,6,1,0,0,[]
4183,103,1,1,1741240,8620000,"[102,18,0,0]"
4184,103,1,2,1776064,8706200,"[102,18,0,0]"
4185,103,1,3,1811234,8792400,"[102,18,0,0]"
4186,103,1,4,1846748,8878600,"[102,18,0,0]"
4187,103,1,5,1882608,8964800,"[102,18,0,0]"
4188,103,1,6,1937086,9137200,"[102,18,0,0]"
4189,103,1,7,1992254,9309600,"[102,18,0,0]"
4190,103,1,8,2048112,9482000,"[102,19,0,0]"
4191,103,2,1,1757400,8700000,"[102,18,0,0]"
4192,103,2,2,1792548,8787000,"[102,18,0,0]"
4193,103,2,3,1828044,8874000,"[102,18,0,0]"
4194,103,2,4,1863888,8961000,"[102,18,0,0]"
4195,103,2,5,1900080,9048000,"[102,18,0,0]"
4196,103,2,6,1955064,9222000,"[102,18,0,0]"
4197,103,2,7,2010744,9396000,"[102,18,0,0]"
4198,103,2,8,2067120,9570000,"[102,19,0,0]"
4199,103,3,1,1773560,8780000,"[102,18,0,0]"
4200,103,3,2,1809030,8867800,"[102,18,0,0]"
4201,103,3,3,1844852,8955600,"[102,18,0,0]"
4202,103,3,4,1881026,9043400,"[102,18,0,0]"
4203,103,3,5,1917552,9131200,"[102,18,0,0]"
4204,103,3,6,1973040,9306800,"[102,18,0,0]"
4205,103,3,7,2029232,9482400,"[102,18,0,0]"
4206,103,3,8,2086128,9658000,"[102,19,0,0]"
4207,103,4,1,1789720,8860000,"[102,18,0,0]"
4208,103,4,2,1825514,8948600,"[102,18,0,0]"
4209,103,4,3,1861662,9037200,"[102,18,0,0]"
4210,103,4,4,1898166,9125800,"[102,18,0,0]"
4211,103,4,5,1935024,9214400,"[102,18,0,0]"
4212,103,4,6,1991018,9391600,"[102,18,0,0]"
4213,103,4,7,2047722,9568800,"[102,18,0,0]"
4214,103,4,8,2105136,9746000,"[102,19,0,0]"
4215,103,5,1,1807900,8950000,"[102,18,0,0]"
4216,103,5,2,1844058,9039500,"[102,18,0,0]"
4217,103,5,3,1880574,9129000,"[102,18,0,0]"
4218,103,5,4,1917448,9218500,"[102,18,0,0]"
4219,103,5,5,1954680,9308000,"[102,18,0,0]"
4220,103,5,6,2011244,9487000,"[102,18,0,0]"
4221,103,5,7,2068524,9666000,"[102,18,0,0]"
4222,103,5,8,2126520,9845000,"[102,19,0,0]"
4223,103,6,1,0,0,[]
4224,104,1,1,1826080,9040000,"[102,18,0,0]"
4225,104,1,2,1862600,9130400,"[102,18,0,0]"
4226,104,1,3,1899484,9220800,"[102,18,0,0]"
4227,104,1,4,1936728,9311200,"[102,18,0,0]"
4228,104,1,5,1974336,9401600,"[102,18,0,0]"
4229,104,1,6,2031468,9582400,"[102,18,0,0]"
4230,104,1,7,2089324,9763200,"[102,18,0,0]"
4231,104,1,8,2147904,9944000,"[102,19,0,0]"
4232,104,2,1,1844260,9130000,"[102,18,0,0]"
4233,104,2,2,1881144,9221300,"[102,18,0,0]"
4234,104,2,3,1918394,9312600,"[102,18,0,0]"
4235,104,2,4,1956010,9403900,"[102,18,0,0]"
4236,104,2,5,1993992,9495200,"[102,18,0,0]"
4237,104,2,6,2051692,9677800,"[102,18,0,0]"
4238,104,2,7,2110124,9860400,"[102,18,0,0]"
4239,104,2,8,2169288,10043000,"[102,19,0,0]"
4240,104,3,1,1862440,9220000,"[102,18,0,0]"
4241,104,3,2,1899688,9312200,"[102,18,0,0]"
4242,104,3,3,1937306,9404400,"[102,18,0,0]"
4243,104,3,4,1975292,9496600,"[102,18,0,0]"
4244,104,3,5,2013648,9588800,"[102,18,0,0]"
4245,104,3,6,2071918,9773200,"[102,18,0,0]"
4246,104,3,7,2130926,9957600,"[102,18,0,0]"
4247,104,3,8,2190672,10142000,"[102,19,0,0]"
4248,104,4,1,1880620,9310000,"[102,18,0,0]"
4249,104,4,2,1918232,9403100,"[102,18,0,0]"
4250,104,4,3,1956216,9496200,"[102,18,0,0]"
4251,104,4,4,1994574,9589300,"[102,18,0,0]"
4252,104,4,5,2033304,9682400,"[102,18,0,0]"
4253,104,4,6,2092142,9868600,"[102,18,0,0]"
4254,104,4,7,2151726,10054800,"[102,18,0,0]"
4255,104,4,8,2212056,10241000,"[102,19,0,0]"
4256,104,5,1,1898800,9400000,"[102,18,0,0]"
4257,104,5,2,1936776,9494000,"[102,18,0,0]"
4258,104,5,3,1975128,9588000,"[102,18,0,0]"
4259,104,5,4,2013856,9682000,"[102,18,0,0]"
4260,104,5,5,2052960,9776000,"[102,18,0,0]"
4261,104,5,6,2112368,9964000,"[102,18,0,0]"
4262,104,5,7,2172528,10152000,"[102,18,0,0]"
4263,104,5,8,2233440,10340000,"[102,19,0,0]"
4264,104,6,1,0,0,[]
4265,105,1,1,1916980,9490000,"[102,18,0,0]"
4266,105,1,2,1955318,9584900,"[102,18,0,0]"
4267,105,1,3,1994038,9679800,"[102,18,0,0]"
4268,105,1,4,2033136,9774700,"[102,18,0,0]"
4269,105,1,5,2072616,9869600,"[102,18,0,0]"
4270,105,1,6,2132592,10059400,"[102,18,0,0]"
4271,105,1,7,2193328,10249200,"[102,18,0,0]"
4272,105,1,8,2254824,10439000,"[102,19,0,0]"
4273,105,2,1,1935160,9580000,"[102,18,0,0]"
4274,105,2,2,1973862,9675800,"[102,18,0,0]"
4275,105,2,3,2012948,9771600,"[102,18,0,0]"
4276,105,2,4,2052418,9867400,"[102,18,0,0]"
4277,105,2,5,2092272,9963200,"[102,18,0,0]"
4278,105,2,6,2152816,10154800,"[102,18,0,0]"
4279,105,2,7,2214128,10346400,"[102,18,0,0]"
4280,105,2,8,2276208,10538000,"[102,19,0,0]"
4281,105,3,1,1953340,9670000,"[102,18,0,0]"
4282,105,3,2,1992406,9766700,"[102,18,0,0]"
4283,105,3,3,2031860,9863400,"[102,18,0,0]"
4284,105,3,4,2071700,9960100,"[102,18,0,0]"
4285,105,3,5,2111928,10056800,"[102,18,0,0]"
4286,105,3,6,2173042,10250200,"[102,18,0,0]"
4287,105,3,7,2234930,10443600,"[102,18,0,0]"
4288,105,3,8,2297592,10637000,"[102,19,0,0]"
4289,105,4,1,1971520,9760000,"[102,18,0,0]"
4290,105,4,2,2010950,9857600,"[102,18,0,0]"
4291,105,4,3,2050770,9955200,"[102,18,0,0]"
4292,105,4,4,2090982,10052800,"[102,18,0,0]"
4293,105,4,5,2131584,10150400,"[102,18,0,0]"
4294,105,4,6,2193266,10345600,"[102,18,0,0]"
4295,105,4,7,2255730,10540800,"[102,18,0,0]"
4296,105,4,8,2318976,10736000,"[102,19,0,0]"
4297,105,5,1,1989700,9850000,"[102,18,0,0]"
4298,105,5,2,2029494,9948500,"[102,18,0,0]"
4299,105,5,3,2069682,10047000,"[102,18,0,0]"
4300,105,5,4,2110264,10145500,"[102,18,0,0]"
4301,105,5,5,2151240,10244000,"[102,18,0,0]"
4302,105,5,6,2213492,10441000,"[102,18,0,0]"
4303,105,5,7,2276532,10638000,"[102,18,0,0]"
4304,105,5,8,2340360,10835000,"[102,19,0,0]"
4305,105,6,1,0,0,[]
4306,106,1,1,2007880,9940000,"[102,18,0,0]"
4307,106,1,2,2048036,10039400,"[102,18,0,0]"
4308,106,1,3,2088592,10138800,"[102,18,0,0]"
4309,106,1,4,2129544,10238200,"[102,18,0,0]"
4310,106,1,5,2170896,10337600,"[102,18,0,0]"
4311,106,1,6,2233716,10536400,"[102,18,0,0]"
4312,106,1,7,2297332,10735200,"[102,18,0,0]"
4313,106,1,8,2361744,10934000,"[102,19,0,0]"
4314,106,2,1,2026060,10030000,"[102,18,0,0]"
4315,106,2,2,2066580,10130300,"[102,18,0,0]"
4316,106,2,3,2107502,10230600,"[102,18,0,0]"
4317,106,2,4,2148826,10330900,"[102,18,0,0]"
4318,106,2,5,2190552,10431200,"[102,18,0,0]"
4319,106,2,6,2253940,10631800,"[102,18,0,0]"
4320,106,2,7,2318132,10832400,"[102,18,0,0]"
4321,106,2,8,2383128,11033000,"[102,19,0,0]"
4322,106,3,1,2044240,10120000,"[102,18,0,0]"
4323,106,3,2,2085124,10221200,"[102,18,0,0]"
4324,106,3,3,2126414,10322400,"[102,18,0,0]"
4325,106,3,4,2168108,10423600,"[102,18,0,0]"
4326,106,3,5,2210208,10524800,"[102,18,0,0]"
4327,106,3,6,2274166,10727200,"[102,18,0,0]"
4328,106,3,7,2338934,10929600,"[102,18,0,0]"
4329,106,3,8,2404512,11132000,"[102,19,0,0]"
4330,106,4,1,2062420,10210000,"[102,18,0,0]"
4331,106,4,2,2103668,10312100,"[102,18,0,0]"
4332,106,4,3,2145324,10414200,"[102,18,0,0]"
4333,106,4,4,2187390,10516300,"[102,18,0,0]"
4334,106,4,5,2229864,10618400,"[102,18,0,0]"
4335,106,4,6,2294390,10822600,"[102,18,0,0]"
4336,106,4,7,2359734,11026800,"[102,18,0,0]"
4337,106,4,8,2425896,11231000,"[102,19,0,0]"
4338,106,5,1,2080600,10300000,"[102,18,0,0]"
4339,106,5,2,2122212,10403000,"[102,18,0,0]"
4340,106,5,3,2164236,10506000,"[102,18,0,0]"
4341,106,5,4,2206672,10609000,"[102,18,0,0]"
4342,106,5,5,2249520,10712000,"[102,18,0,0]"
4343,106,5,6,2314616,10918000,"[102,18,0,0]"
4344,106,5,7,2380536,11124000,"[102,18,0,0]"
4345,106,5,8,2447280,11330000,"[102,19,0,0]"
4346,106,6,1,0,0,[]
4347,107,1,1,2100800,10400000,"[102,18,0,0]"
4348,107,1,2,2142816,10504000,"[102,18,0,0]"
4349,107,1,3,2185248,10608000,"[102,18,0,0]"
4350,107,1,4,2228096,10712000,"[102,18,0,0]"
4351,107,1,5,2271360,10816000,"[102,18,0,0]"
4352,107,1,6,2337088,11024000,"[102,18,0,0]"
4353,107,1,7,2403648,11232000,"[102,18,0,0]"
4354,107,1,8,2471040,11440000,"[102,19,0,0]"
4355,107,2,1,2121000,10500000,"[102,18,0,0]"
4356,107,2,2,2163420,10605000,"[102,18,0,0]"
4357,107,2,3,2206260,10710000,"[102,18,0,0]"
4358,107,2,4,2249520,10815000,"[102,18,0,0]"
4359,107,2,5,2293200,10920000,"[102,18,0,0]"
4360,107,2,6,2359560,11130000,"[102,18,0,0]"
4361,107,2,7,2426760,11340000,"[102,18,0,0]"
4362,107,2,8,2494800,11550000,"[102,19,0,0]"
4363,107,3,1,2141200,10600000,"[102,18,0,0]"
4364,107,3,2,2184024,10706000,"[102,18,0,0]"
4365,107,3,3,2227272,10812000,"[102,18,0,0]"
4366,107,3,4,2270944,10918000,"[102,18,0,0]"
4367,107,3,5,2315040,11024000,"[102,18,0,0]"
4368,107,3,6,2382032,11236000,"[102,18,0,0]"
4369,107,3,7,2449872,11448000,"[102,18,0,0]"
4370,107,3,8,2518560,11660000,"[102,19,0,0]"
4371,107,4,1,2161400,10700000,"[102,18,0,0]"
4372,107,4,2,2204628,10807000,"[102,18,0,0]"
4373,107,4,3,2248284,10914000,"[102,18,0,0]"
4374,107,4,4,2292368,11021000,"[102,18,0,0]"
4375,107,4,5,2336880,11128000,"[102,18,0,0]"
4376,107,4,6,2404504,11342000,"[102,18,0,0]"
4377,107,4,7,2472984,11556000,"[102,18,0,0]"
4378,107,4,8,2542320,11770000,"[102,19,0,0]"
4379,107,5,1,2181600,10800000,"[102,18,0,0]"
4380,107,5,2,2225232,10908000,"[102,18,0,0]"
4381,107,5,3,2269296,11016000,"[102,18,0,0]"
4382,107,5,4,2313792,11124000,"[102,18,0,0]"
4383,107,5,5,2358720,11232000,"[102,18,0,0]"
4384,107,5,6,2426976,11448000,"[102,18,0,0]"
4385,107,5,7,2496096,11664000,"[102,18,0,0]"
4386,107,5,8,2566080,11880000,"[102,19,0,0]"
4387,107,6,1,0,0,[]
4388,108,1,1,2201800,10900000,"[102,18,0,0]"
4389,108,1,2,2245836,11009000,"[102,18,0,0]"
4390,108,1,3,2290308,11118000,"[102,18,0,0]"
4391,108,1,4,2335216,11227000,"[102,18,0,0]"
4392,108,1,5,2380560,11336000,"[102,18,0,0]"
4393,108,1,6,2449448,11554000,"[102,18,0,0]"
4394,108,1,7,2519208,11772000,"[102,18,0,0]"
4395,108,1,8,2589840,11990000,"[102,19,0,0]"
4396,108,2,1,2222000,11000000,"[102,18,0,0]"
4397,108,2,2,2266440,11110000,"[102,18,0,0]"
4398,108,2,3,2311320,11220000,"[102,18,0,0]"
4399,108,2,4,2356640,11330000,"[102,18,0,0]"
4400,108,2,5,2402400,11440000,"[102,18,0,0]"
4401,108,2,6,2471920,11660000,"[102,18,0,0]"
4402,108,2,7,2542320,11880000,"[102,18,0,0]"
4403,108,2,8,2613600,12100000,"[102,19,0,0]"
4404,108,3,1,2242200,11100000,"[102,18,0,0]"
4405,108,3,2,2287044,11211000,"[102,18,0,0]"
4406,108,3,3,2332332,11322000,"[102,18,0,0]"
4407,108,3,4,2378064,11433000,"[102,18,0,0]"
4408,108,3,5,2424240,11544000,"[102,18,0,0]"
4409,108,3,6,2494392,11766000,"[102,18,0,0]"
4410,108,3,7,2565432,11988000,"[102,18,0,0]"
4411,108,3,8,2637360,12210000,"[102,19,0,0]"
4412,108,4,1,2262400,11200000,"[102,18,0,0]"
4413,108,4,2,2307648,11312000,"[102,18,0,0]"
4414,108,4,3,2353344,11424000,"[102,18,0,0]"
4415,108,4,4,2399488,11536000,"[102,18,0,0]"
4416,108,4,5,2446080,11648000,"[102,18,0,0]"
4417,108,4,6,2516864,11872000,"[102,18,0,0]"
4418,108,4,7,2588544,12096000,"[102,18,0,0]"
4419,108,4,8,2661120,12320000,"[102,19,0,0]"
4420,108,5,1,2282600,11300000,"[102,18,0,0]"
4421,108,5,2,2328252,11413000,"[102,18,0,0]"
4422,108,5,3,2374356,11526000,"[102,18,0,0]"
4423,108,5,4,2420912,11639000,"[102,18,0,0]"
4424,108,5,5,2467920,11752000,"[102,18,0,0]"
4425,108,5,6,2539336,11978000,"[102,18,0,0]"
4426,108,5,7,2611656,12204000,"[102,18,0,0]"
4427,108,5,8,2684880,12430000,"[102,19,0,0]"
4428,108,6,1,0,0,[]
4429,109,1,1,2302800,11400000,"[102,18,0,0]"
4430,109,1,2,2348856,11514000,"[102,18,0,0]"
4431,109,1,3,2395368,11628000,"[102,18,0,0]"
4432,109,1,4,2442336,11742000,"[102,18,0,0]"
4433,109,1,5,2489760,11856000,"[102,18,0,0]"
4434,109,1,6,2561808,12084000,"[102,18,0,0]"
4435,109,1,7,2634768,12312000,"[102,18,0,0]"
4436,109,1,8,2708640,12540000,"[102,19,0,0]"
4437,109,2,1,2323000,11500000,"[102,18,0,0]"
4438,109,2,2,2369460,11615000,"[102,18,0,0]"
4439,109,2,3,2416380,11730000,"[102,18,0,0]"
4440,109,2,4,2463760,11845000,"[102,18,0,0]"
4441,109,2,5,2511600,11960000,"[102,18,0,0]"
4442,109,2,6,2584280,12190000,"[102,18,0,0]"
4443,109,2,7,2657880,12420000,"[102,18,0,0]"
4444,109,2,8,2732400,12650000,"[102,19,0,0]"
4445,109,3,1,2343200,11600000,"[102,18,0,0]"
4446,109,3,2,2390064,11716000,"[102,18,0,0]"
4447,109,3,3,2437392,11832000,"[102,18,0,0]"
4448,109,3,4,2485184,11948000,"[102,18,0,0]"
4449,109,3,5,2533440,12064000,"[102,18,0,0]"
4450,109,3,6,2606752,12296000,"[102,18,0,0]"
4451,109,3,7,2680992,12528000,"[102,18,0,0]"
4452,109,3,8,2756160,12760000,"[102,19,0,0]"
4453,109,4,1,2363400,11700000,"[102,18,0,0]"
4454,109,4,2,2410668,11817000,"[102,18,0,0]"
4455,109,4,3,2458404,11934000,"[102,18,0,0]"
4456,109,4,4,2506608,12051000,"[102,18,0,0]"
4457,109,4,5,2555280,12168000,"[102,18,0,0]"
4458,109,4,6,2629224,12402000,"[102,18,0,0]"
4459,109,4,7,2704104,12636000,"[102,18,0,0]"
4460,109,4,8,2779920,12870000,"[102,19,0,0]"
4461,109,5,1,2383600,11800000,"[102,18,0,0]"
4462,109,5,2,2431272,11918000,"[102,18,0,0]"
4463,109,5,3,2479416,12036000,"[102,18,0,0]"
4464,109,5,4,2528032,12154000,"[102,18,0,0]"
4465,109,5,5,2577120,12272000,"[102,18,0,0]"
4466,109,5,6,2651696,12508000,"[102,18,0,0]"
4467,109,5,7,2727216,12744000,"[102,18,0,0]"
4468,109,5,8,2803680,12980000,"[102,19,0,0]"
4469,109,6,1,0,0,[]
4470,110,1,1,2403800,11900000,"[102,18,0,0]"
4471,110,1,2,2451876,12019000,"[102,18,0,0]"
4472,110,1,3,2500428,12138000,"[102,18,0,0]"
4473,110,1,4,2549456,12257000,"[102,18,0,0]"
4474,110,1,5,2598960,12376000,"[102,18,0,0]"
4475,110,1,6,2674168,12614000,"[102,18,0,0]"
4476,110,1,7,2750328,12852000,"[102,18,0,0]"
4477,110,1,8,2827440,13090000,"[102,19,0,0]"
4478,110,2,1,2424000,12000000,"[102,18,0,0]"
4479,110,2,2,2472480,12120000,"[102,18,0,0]"
4480,110,2,3,2521440,12240000,"[102,18,0,0]"
4481,110,2,4,2570880,12360000,"[102,18,0,0]"
4482,110,2,5,2620800,12480000,"[102,18,0,0]"
4483,110,2,6,2696640,12720000,"[102,18,0,0]"
4484,110,2,7,2773440,12960000,"[102,18,0,0]"
4485,110,2,8,2851200,13200000,"[102,19,0,0]"
4486,110,3,1,2464400,12200000,"[102,18,0,0]"
4487,110,3,2,2513688,12322000,"[102,18,0,0]"
4488,110,3,3,2563464,12444000,"[102,18,0,0]"
4489,110,3,4,2613728,12566000,"[102,18,0,0]"
4490,110,3,5,2664480,12688000,"[102,18,0,0]"
4491,110,3,6,2741584,12932000,"[102,18,0,0]"
4492,110,3,7,2819664,13176000,"[102,18,0,0]"
4493,110,3,8,2898720,13420000,"[102,19,0,0]"
4494,110,4,1,2504800,12400000,"[102,18,0,0]"
4495,110,4,2,2554896,12524000,"[102,18,0,0]"
4496,110,4,3,2605488,12648000,"[102,18,0,0]"
4497,110,4,4,2656576,12772000,"[102,18,0,0]"
4498,110,4,5,2708160,12896000,"[102,18,0,0]"
4499,110,4,6,2786528,13144000,"[102,18,0,0]"
4500,110,4,7,2865888,13392000,"[102,18,0,0]"
4501,110,4,8,2946240,13640000,"[102,19,0,0]"
4502,110,5,1,2545200,12600000,"[102,18,0,0]"
4503,110,5,2,2596104,12726000,"[102,18,0,0]"
4504,110,5,3,2647512,12852000,"[102,18,0,0]"
4505,110,5,4,2699424,12978000,"[102,18,0,0]"
4506,110,5,5,2751840,13104000,"[102,18,0,0]"
4507,110,5,6,2831472,13356000,"[102,18,0,0]"
4508,110,5,7,2912112,13608000,"[102,18,0,0]"
4509,110,5,8,2993760,13860000,"[102,19,0,0]"
4510,110,6,1,0,0,[]
4511,111,1,1,2585600,12800000,"[102,18,0,0]"
4512,111,1,2,2637312,12928000,"[102,18,0,0]"
4513,111,1,3,2689536,13056000,"[102,18,0,0]"
4514,111,1,4,2742272,13184000,"[102,18,0,0]"
4515,111,1,5,2795520,13312000,"[102,18,0,0]"
4516,111,1,6,2876416,13568000,"[102,18,0,0]"
4517,111,1,7,2958336,13824000,"[102,18,0,0]"
4518,111,1,8,3041280,14080000,"[102,19,0,0]"
4519,111,2,1,2626000,13000000,"[102,18,0,0]"
4520,111,2,2,2678520,13130000,"[102,18,0,0]"
4521,111,2,3,2731560,13260000,"[102,18,0,0]"
4522,111,2,4,2785120,13390000,"[102,18,0,0]"
4523,111,2,5,2839200,13520000,"[102,18,0,0]"
4524,111,2,6,2921360,13780000,"[102,18,0,0]"
4525,111,2,7,3004560,14040000,"[102,18,0,0]"
4526,111,2,8,3088800,14300000,"[102,19,0,0]"
4527,111,3,1,2666400,13200000,"[102,18,0,0]"
4528,111,3,2,2719728,13332000,"[102,18,0,0]"
4529,111,3,3,2773584,13464000,"[102,18,0,0]"
4530,111,3,4,2827968,13596000,"[102,18,0,0]"
4531,111,3,5,2882880,13728000,"[102,18,0,0]"
4532,111,3,6,2966304,13992000,"[102,18,0,0]"
4533,111,3,7,3050784,14256000,"[102,18,0,0]"
4534,111,3,8,3136320,14520000,"[102,19,0,0]"
4535,111,4,1,2706800,13400000,"[102,18,0,0]"
4536,111,4,2,2760936,13534000,"[102,18,0,0]"
4537,111,4,3,2815608,13668000,"[102,18,0,0]"
4538,111,4,4,2870816,13802000,"[102,18,0,0]"
4539,111,4,5,2926560,13936000,"[102,18,0,0]"
4540,111,4,6,3011248,14204000,"[102,18,0,0]"
4541,111,4,7,3097008,14472000,"[102,18,0,0]"
4542,111,4,8,3183840,14740000,"[102,19,0,0]"
4543,111,5,1,2747200,13600000,"[102,18,0,0]"
4544,111,5,2,2802144,13736000,"[102,18,0,0]"
4545,111,5,3,2857632,13872000,"[102,18,0,0]"
4546,111,5,4,2913664,14008000,"[102,18,0,0]"
4547,111,5,5,2970240,14144000,"[102,18,0,0]"
4548,111,5,6,3056192,14416000,"[102,18,0,0]"
4549,111,5,7,3143232,14688000,"[102,18,0,0]"
4550,111,5,8,3231360,14960000,"[102,19,0,0]"
4551,111,6,1,0,0,[]
4552,112,1,1,2787600,13800000,"[102,18,0,0]"
4553,112,1,2,2843352,13938000,"[102,18,0,0]"
4554,112,1,3,2899656,14076000,"[102,18,0,0]"
4555,112,1,4,2956512,14214000,"[102,18,0,0]"
4556,112,1,5,3013920,14352000,"[102,18,0,0]"
4557,112,1,6,3101136,14628000,"[102,18,0,0]"
4558,112,1,7,3189456,14904000,"[102,18,0,0]"
4559,112,1,8,3278880,15180000,"[102,19,0,0]"
4560,112,2,1,2828000,14000000,"[102,18,0,0]"
4561,112,2,2,2884560,14140000,"[102,18,0,0]"
4562,112,2,3,2941680,14280000,"[102,18,0,0]"
4563,112,2,4,2999360,14420000,"[102,18,0,0]"
4564,112,2,5,3057600,14560000,"[102,18,0,0]"
4565,112,2,6,3146080,14840000,"[102,18,0,0]"
4566,112,2,7,3235680,15120000,"[102,18,0,0]"
4567,112,2,8,3326400,15400000,"[102,19,0,0]"
4568,112,3,1,2868400,14200000,"[102,18,0,0]"
4569,112,3,2,2925768,14342000,"[102,18,0,0]"
4570,112,3,3,2983704,14484000,"[102,18,0,0]"
4571,112,3,4,3042208,14626000,"[102,18,0,0]"
4572,112,3,5,3101280,14768000,"[102,18,0,0]"
4573,112,3,6,3191024,15052000,"[102,18,0,0]"
4574,112,3,7,3281904,15336000,"[102,18,0,0]"
4575,112,3,8,3373920,15620000,"[102,19,0,0]"
4576,112,4,1,2908800,14400000,"[102,18,0,0]"
4577,112,4,2,2966976,14544000,"[102,18,0,0]"
4578,112,4,3,3025728,14688000,"[102,18,0,0]"
4579,112,4,4,3085056,14832000,"[102,18,0,0]"
4580,112,4,5,3144960,14976000,"[102,18,0,0]"
4581,112,4,6,3235968,15264000,"[102,18,0,0]"
4582,112,4,7,3328128,15552000,"[102,18,0,0]"
4583,112,4,8,3421440,15840000,"[102,19,0,0]"
4584,112,5,1,2949200,14600000,"[102,18,0,0]"
4585,112,5,2,3008184,14746000,"[102,18,0,0]"
4586,112,5,3,3067752,14892000,"[102,18,0,0]"
4587,112,5,4,3127904,15038000,"[102,18,0,0]"
4588,112,5,5,3188640,15184000,"[102,18,0,0]"
4589,112,5,6,3280912,15476000,"[102,18,0,0]"
4590,112,5,7,3374352,15768000,"[102,18,0,0]"
4591,112,5,8,3468960,16060000,"[102,19,0,0]"
4592,112,6,1,0,0,[]
4593,113,1,1,2989600,14800000,"[102,18,0,0]"
4594,113,1,2,3049392,14948000,"[102,18,0,0]"
4595,113,1,3,3109776,15096000,"[102,18,0,0]"
4596,113,1,4,3170752,15244000,"[102,18,0,0]"
4597,113,1,5,3232320,15392000,"[102,18,0,0]"
4598,113,1,6,3325856,15688000,"[102,18,0,0]"
4599,113,1,7,3420576,15984000,"[102,18,0,0]"
4600,113,1,8,3516480,16280000,"[102,19,0,0]"
4601,113,2,1,3030000,15000000,"[102,18,0,0]"
4602,113,2,2,3090600,15150000,"[102,18,0,0]"
4603,113,2,3,3151800,15300000,"[102,18,0,0]"
4604,113,2,4,3213600,15450000,"[102,18,0,0]"
4605,113,2,5,3276000,15600000,"[102,18,0,0]"
4606,113,2,6,3370800,15900000,"[102,18,0,0]"
4607,113,2,7,3466800,16200000,"[102,18,0,0]"
4608,113,2,8,3564000,16500000,"[102,19,0,0]"
4609,113,3,1,3070400,15200000,"[102,18,0,0]"
4610,113,3,2,3131808,15352000,"[102,18,0,0]"
4611,113,3,3,3193824,15504000,"[102,18,0,0]"
4612,113,3,4,3256448,15656000,"[102,18,0,0]"
4613,113,3,5,3319680,15808000,"[102,18,0,0]"
4614,113,3,6,3415744,16112000,"[102,18,0,0]"
4615,113,3,7,3513024,16416000,"[102,18,0,0]"
4616,113,3,8,3611520,16720000,"[102,19,0,0]"
4617,113,4,1,3110800,15400000,"[102,18,0,0]"
4618,113,4,2,3173016,15554000,"[102,18,0,0]"
4619,113,4,3,3235848,15708000,"[102,18,0,0]"
4620,113,4,4,3299296,15862000,"[102,18,0,0]"
4621,113,4,5,3363360,16016000,"[102,18,0,0]"
4622,113,4,6,3460688,16324000,"[102,18,0,0]"
4623,113,4,7,3559248,16632000,"[102,18,0,0]"
4624,113,4,8,3659040,16940000,"[102,19,0,0]"
4625,113,5,1,3151200,15600000,"[102,18,0,0]"
4626,113,5,2,3214224,15756000,"[102,18,0,0]"
4627,113,5,3,3277872,15912000,"[102,18,0,0]"
4628,113,5,4,3342144,16068000,"[102,18,0,0]"
4629,113,5,5,3407040,16224000,"[102,18,0,0]"
4630,113,5,6,3505632,16536000,"[102,18,0,0]"
4631,113,5,7,3605472,16848000,"[102,18,0,0]"
4632,113,5,8,3706560,17160000,"[102,19,0,0]"
4633,113,6,1,0,0,[]
4634,114,1,1,3191600,15800000,"[102,18,0,0]"
4635,114,1,2,3255432,15958000,"[102,18,0,0]"
4636,114,1,3,3319896,16116000,"[102,18,0,0]"
4637,114,1,4,3384992,16274000,"[102,18,0,0]"
4638,114,1,5,3450720,16432000,"[102,18,0,0]"
4639,114,1,6,3550576,16748000,"[102,18,0,0]"
4640,114,1,7,3651696,17064000,"[102,18,0,0]"
4641,114,1,8,3754080,17380000,"[102,19,0,0]"
4642,114,2,1,3232000,16000000,"[102,18,0,0]"
4643,114,2,2,3296640,16160000,"[102,18,0,0]"
4644,114,2,3,3361920,16320000,"[102,18,0,0]"
4645,114,2,4,3427840,16480000,"[102,18,0,0]"
4646,114,2,5,3494400,16640000,"[102,18,0,0]"
4647,114,2,6,3595520,16960000,"[102,18,0,0]"
4648,114,2,7,3697920,17280000,"[102,18,0,0]"
4649,114,2,8,3801600,17600000,"[102,19,0,0]"
4650,114,3,1,3272400,16200000,"[102,18,0,0]"
4651,114,3,2,3337848,16362000,"[102,18,0,0]"
4652,114,3,3,3403944,16524000,"[102,18,0,0]"
4653,114,3,4,3470688,16686000,"[102,18,0,0]"
